ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4865616AB,GLASS Door With Liftplate,Right,"2008-2010, 2004-2006","27; COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,359,288.79,39.9 x 27.3 x 3.0 inches,11.00 Pounds,/parts/mopar-glass-front-door~4865616ab.html
1,5030094AA,GLASS Door With Liftplate,Right,2006,"29; COMP. Coupe, SRT-10 Coupe",10 Cyl 8.3L,,,5030094AC,,,available,310,253.8,47.4 x 1.2 x 30.3 inches,9.20 Pounds,/parts/mopar-glass-door~5030094aa.html
1,5030095AA,GLASS Door With Liftplate,Left,2006,"29; COMP. Coupe, SRT-10 Coupe",10 Cyl 8.3L,,,5030095AC,,,available,371,297.71,46.9 x 1.2 x 30.3 inches,9.20 Pounds,/parts/mopar-glass-door~5030095aa.html
2,4512685,BUSHING Door Glass Liftplate to Glass,,"2008-2010, 2003-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,8.05,5.96,1.5 x 1.6 x 0.2 inches,0.50 Pounds,/parts/mopar-bushing-door-glass~4512685.html
3,4512684,RETAINER Glass to Liftplate,,"2008-2010, 2003-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,discontinued,,,1.7 x 1.6 x 0.6 inches,0.40 Pounds,/parts/mopar-retainer-glass-to-liftplate~4512684.html
4,6504791,"SCREW TAPPING, BUTTON HEAD M6 X 1.00 X 18.00",,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,discontinued,,,0.8 x 0.5 x 0.5 inches,0.50 Pounds,/parts/mopar-screw-tapping-button-head~6504791.html
5,6101694,NUT M6x1.00,,"2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",10,1,,68080694AA,,available,9.35,6.52,0.6 x 0.6 x 0.3 inches,0.40 Pounds,/parts/mopar-nut~6101694.html
6,4865611AD,REGULATOR Front Door Window,Left,2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,4865611AI,,,available,1175,770,37.7 x 20.9 x 4.0 inches,4.30 Pounds,/parts/mopar-regulator-front-door-window~4865611ad.html
7,5029626AA,REINFORCEMENT Window Regulator,,"2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,0.8,0.52,1.3 x 1.3 x 0.1 inches,0.50 Pounds,/parts/mopar-reinfmnt-window-regulator~5029626aa.html
,4396294,STABILIZER Door Glass,,"2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,discontinued,,,2.1 x 0.8 x 0.4 inches,0.50 Pounds,/parts/mopar-bracket-door-glass~4396294.html
,4658734AC,"STABILIZER Door Glass Belt Includes item #9, Bracket, Rivet",,"2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,discontinued,,,1.4 x 1.2 x 0.6 inches,0.50 Pounds,/parts/mopar-stable-door-glass-belt~4658734ac.html
