ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4626498,"RAIL, Top Shift",,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,18.7 x 0.5 x 0.5 inches,1.80 Pounds,/parts/mopar-rail-top~4626498.html
2,4626499,"FORK, 3rd - 4th Shift",,,,,,,,,,discontinued,,,,,
3,4626502,"PAD, 3rd - 4th Shift Fork",,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,6.45,4.37,1.3 x 0.5 x 0.3 inches,0.50 Pounds,/parts/mopar-pad-shift-fork~4626502.html
4,4626505,"FORK, 1st - 2nd Shift",,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,7.0 x 6.2 x 2.4 inches,1.40 Pounds,/parts/mopar-fork-first-and-second~4626505.html
5,4626502,"PAD, 1st - 2nd Shift Fork",,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,6.45,4.37,1.3 x 0.5 x 0.3 inches,0.50 Pounds,/parts/mopar-pad-shift-fork~4626502.html
6,4626492,"RAIL, Shift",,,,,,,,,,discontinued,,,,,
7,4626553,"FORK, Reverse",,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,6.3 x 5.6 x 3.0 inches,1.40 Pounds,/parts/mopar-fork-transmission~4626553.html
8,4626496,"PAD, Reverse Fork",,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,7.8,5.3,0.6 x 0.3 x 0.3 inches,0.60 Pounds,/parts/mopar-fork-shift-fork~4626496.html
9,4626540,"FORK, 5th and 6th Shift",,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,6.2 x 6.2 x 3.0 inches,1.30 Pounds,/parts/mopar-fork-5th-and-6th-shift~4626540.html
10,4626494,"Pad, 5th and 6th Shift Fork",,"2013-2017, 2008-2010, 1992-2006",,"10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,"COLLAR, Reverse Shift",discontinued,,,,,
10,4626495,"Pad, 5th and 6th Shift Fork",,"2013-2017, 2008-2010, 1992-2006",,"10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,"LEVER, w/ BUSHING, 5th - 6th",discontinued,,,,,
10,4626496,"Pad, 5th and 6th Shift Fork",,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,7.8,5.3,0.6 x 0.3 x 0.3 inches,0.60 Pounds,/parts/mopar-fork-shift-fork~4626496.html
10,4626497,"Pad, 5th and 6th Shift Fork",,"2013-2017, 2008-2010, 1992-2006",,"10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,"LEVER, Reverse Shift",discontinued,,,,,
10,4626503,"Pad, 5th and 6th Shift Fork",,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,"PLATE, 1st - 2nd and 3rd - 4th Shift",discontinued,,,3.8 x 1.6 x 0.3 inches,0.70 Pounds,/parts/mopar-link-shift~4626503.html
10,4626506,"Pad, 5th and 6th Shift Fork",,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,"ARM, Selector",available,94.7,63.73,3.3 x 3.1 x 1.7 inches,0.80 Pounds,/parts/mopar-housing-gearshift-selector~4626506.html
