ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4626572,SOLENOID Transmission Skip Shift,,,,,,68029166AA,,available,226,150.75,/parts/mopar-solenoid-transmission-skip-shift~4626572.html
2,4848214,SENSOR Vehicle Speed,,,,,,,,discontinued,,,/parts/mopar-sensor-vehicle-speed~4848214.html
3,4746271,SOLENOID Transmission,,,,4,1,68029168AA,,available,388,256.45,/parts/mopar-solenoid-reverse-lockout~4746271.html
4,56028194,SENSOR Battery Temperature,,,,,,,,discontinued,,,/parts/mopar-sensor-battery-temperature~56028194.html
5,4874371AB,SENSOR Throttle Position,,,,,,,,discontinued,,,/parts/mopar-sensor-throttle-position~4874371ab.html
6,5227805,SENSOR Ambient Temperature,,,,,,,,discontinued,,,/parts/mopar-sensor-ambient-temperature~5227805.html
7,4848416,SENSOR Crankshaft,,,,,,,,discontinued,,,/parts/mopar-sensor-crankshaft~4848416.html
9,5245084,SENSOR Camshaft,,,,,,,,discontinued,,,/parts/mopar-sensor-camshaft~5245084.html
10,56029405,SENSOR MAP,,,,,,,,available,272,196.66,/parts/mopar-sensor-map~56029405.html
11,56041212AB,SENSOR Oxygen,,,,2,1,,"Downstream, After 7-28-97",discontinued,,,/parts/mopar-sensor-oxygen~56041212ab.html
11,56041004,SENSOR Oxygen,,,,2,1,,"Downstream, Upto 7-28-97",discontinued,,,/parts/mopar-sensor-oxygen~56041004.html
,5245585,SHIELD Crank Position Sensor,,,,,,,,discontinued,,,/parts/mopar-shield-crank-position-sensor~5245585.html
