ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4848662AB,GENERATOR Engine,,,,,,,,available,301,242.52,/parts/mopar-alternatr-engine~4848662ab.html
3,4626444,TENSIONER PACKAGE Belt,,,,,,,,discontinued,,,/parts/mopar-belt-belt~4626444.html
,4848124,SPACER Alternator,,,,,,,,discontinued,,,/parts/mopar-bushing-altr-brkt~4848124.html
