ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4760944AD,HORN AND BRACKET High Note,,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,4760944AF,,,available,42.15,35.18,8.1 x 4.1 x 3.9 inches,1.20 Pounds,/parts/mopar-horn~4760944ad.html
,4760943AD,HORN AND BRACKET Low Note,,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,4760943AF,,,available,49.7,41.47,8.2 x 4.0 x 3.8 inches,0.70 Pounds,/parts/mopar-horn~4760943ad.html
