ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,TS33DX9AB,INSTRUMENT PANEL AND PAD Upper,,,,,,TS33DX9AD,,available,2270,1915.35,/parts/mopar-panel-upper~ts33dx9ab.html
2,4865531AD,AIR BAG Passenger,,,,,,,,discontinued,,,/parts/mopar-airbag-passenger~4865531ad.html
5,WA87DX9AA,BEZEL Instrument Cluster,,,,,,,,unavailable,634,531.24,/parts/mopar-bezel-instrument-cluster~wa87dx9aa.html
6,XT231XRAA,BEZEL Instrument Panel Center,,,,,,,[XR],discontinued,,,/parts/mopar-bezel-instrument-panel~xt231xraa.html
6,XT231ZAAA,BEZEL Instrument Panel Center,,,,,,,[ACC],discontinued,,,/parts/mopar-bezel-instrument-panel~xt231zaaa.html
8,XT191X9AA,PANEL Instrument,,,,,,XT19DX9AA,,available,576,492.48,/parts/mopar-panel-instrument~xt191x9aa.html
9,XT211X9AA,PANEL Instrument,,,,,,XT21DX9AA,,available,534,456,/parts/mopar-panel-instrument~xt211x9aa.html
10,4865866AA,PANEL Instrument,,,,,,,,available,222,183.86,/parts/mopar-panel-opening~4865866aa.html
11,QN25DX9AB,LATCH Glovebox Door,,,,,,,,discontinued,,,/parts/mopar-latch-glovebox-door~qn25dx9ab.html
12,XT271X9AA,DOOR Glove Box,,,,,,,,discontinued,,,/parts/mopar-door-glove-box~xt271x9aa.html
13,4865536AA,PANEL Glove Box,,,,,,,,discontinued,,,/parts/mopar-panel-glove-box~4865536aa.html
15,4565022,SWITCH AND LAMP Glove Box,,,,,,,,available,33.8,23.42,/parts/mopar-switch-glove-box~4565022.html
16,4865537AB,HINGE Glovebox,,,,,,,,available,54.65,46.83,/parts/mopar-hinge-glovebox~4865537ab.html
17,5029142AA,BIN Glove box,,,,,,,,available,241,195.75,/parts/mopar-bin-glove-box~5029142aa.html
18,4698884,STRIKER Glove Box Door Latch,,,,,,,,available,18.65,16.18,/parts/mopar-striker-glove-box-door-latch~4698884.html
21,XT29SR1AA,COVER Instrument Panel Steering Column Opening,,,,,,TQ81SR1AA,[XR],available,514,351.12,/parts/mopar-cover-instrument-panel~xt29sr1aa.html
22,5029016AA,BRACKET Relay,,,,,,,,available,235,198,/parts/mopar-bracket-relay~5029016aa.html
24,5029098AA,BRACE Instrument Panel to Floor,,,,,,,,discontinued,,,/parts/mopar-brace-instrument-panel-to-floor~5029098aa.html
,UB76DX9AA,BEZEL Instrument Panel,,,,,,,,discontinued,,,/parts/mopar-bezel-instrument-panel~ub76dx9aa.html
,4524343,BUMPER Glove Box Door,,,,2,1,,,available,29,20.21,/parts/mopar-stop-bmpr-glove-box-door~4524343.html
,4865530AA,CHUTE Airbag,,,,,,,,available,424,354.57,/parts/mopar-chute-airbag~4865530aa.html
,6034833,CLIP Push .164-7.5,,,,3,1,,,available,22.35,14.51,/parts/mopar-clip-snap-in~6034833.html
,TV68DX9AA,GRILLE Speaker,,,,,,,Tweeter Right,available,37.25,30.58,/parts/mopar-grille-speaker~tv68dx9aa.html
,4678070,STRAP Glove Box,,,,,,,,available,13.75,10.74,/parts/mopar-strap-glove-box~4678070.html
,4865532AA,SUPPORT Instrument Panel,,,,,,,,available,1690,1429.45,/parts/mopar-support-instrument-panel~4865532aa.html
