ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4763380,BACKLITE,,,,,,,,,,discontinued,,,,,
2,4763965,"HINGE, Liftgate",Left,1996-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,,,,,,discontinued,,,9.5 x 4.0 x 3.1 inches,0.80 Pounds,/parts/mopar-hinge-liftgate~4763965.html
3,4848225,"SHIM, Liftgate Hinge to Sport Bar",,1996-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,,,,,,discontinued,,,2.2 x 1.1 x 0.1 inches,0.40 Pounds,/parts/mopar-shim-liftgate-hinge~4848225.html
4,6100567,"SCREW and WASHER, M6x1.00x25.00",,"2013-2017, 2008-2010, 2004-2006, 1992-2002","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,available,9.3,6.47,1.2 x 0.8 x 0.8 inches,0.40 Pounds,/parts/mopar-screw-hex-head~6100567.html
7,4763387,"PROP ROD, Backlite",,,,,2,,,,,discontinued,,,,,
8,5256749,"BUMPER, Adjuster",,"2008-2010, 1996-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,discontinued,,,1.7 x 0.7 x 0.8 inches,0.50 Pounds,/parts/mopar-bumper-deck-lid-adjuster~5256749.html
9,4848474,"GASKET, Liftgate Bumper",,,,,2,,,,,discontinued,,,,,
10,4763384,"STRIKER, Backlite",,1996-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,,,,,,discontinued,,,3.6 x 2.0 x 2.1 inches,0.60 Pounds,/parts/mopar-striker-backlite~4763384.html
11,6503968,"NUT and WASHER, M6x1.00",,1996,GTS Coupe,10 Cyl 8.0L,4,1,,,,discontinued,,,1.0 x 1.0 x 0.3 inches,0.60 Pounds,/parts/mopar-nut-hex~6503968.html
12,4848359,"BRACKET, Liftgate Prop Rod Mounting",Left,1996-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,,,,,,available,70.66,55.53,5.6 x 3.0 x 4.3 inches,0.80 Pounds,/parts/mopar-bracket-liftgate~4848359.html
13,6100557,"SCREW, M8x1.25x20.00",,"2004-2006, 1992-2002","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",6,1,,,,available,9.2,6.41,1.0 x 0.5 x 0.5 inches,0.60 Pounds,/parts/mopar-screw-hex-head~6100557.html
14,5245886,"LATCH, Cable and Switch",,1992-1999,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,6.3 x 6.3 x 3.4 inches,0.90 Pounds,/parts/mopar-latch-cable-and-switch~5245886.html
15,6100583,"SCREW and WASHER, M8x1.25x25.00",,"2008-2010, 1993-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,,14.51,1.2 x 0.7 x 0.7 inches,0.40 Pounds,/parts/mopar-screw-hex-head~6100583.html
16,4763671,"WEATHERSTRIP, Liftglass Glass Opening",,,,,,,,,,discontinued,,,,,
17,4763386,"BRACKET, Backlite Latch Mounting",,1996-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,,,,,,discontinued,,,4.9 x 4.0 x 1.9 inches,1.10 Pounds,/parts/mopar-bracket-mounting~4763386.html
,PK65DX9,"COVER, Hinge Liftgate",Left,,,,,,,,,discontinued,,,,,
,6035857,"PIN, Push-In",,1996-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,8,1,,,,discontinued,,,0.8 x 0.4 x 0.4 inches,0.90 Pounds,/parts/mopar-pin~6035857.html
,5245667,"REINFORCEMENT, Prop Rod Mounting",Left,1996-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,,,,,,discontinued,,,4.5 x 3.8 x 0.3 inches,0.70 Pounds,/parts/mopar-reinfmnt-mounting~5245667.html
