ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4848193,RELAY Electrical,,,,,,,,,,discontinued,,,,,
2,4671168,RELAY Mini,,"2001-2004, 1997","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible","10 Cyl 8.0L, 10 Cyl 8.3L",8,1,,"4606409AA, 4608650AB, 4606418AA, 56006846",,available,35.5,24.7,0.9 x 1.2 x 1.7 inches,0.50 Pounds,/parts/mopar-relay-mini~4671168.html
3,ATM10,"FUSE Mini 10 AMP, Red",,"2013-2017, 2008-2010, 2000-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,"68124782AA, 68110976AA, 6101486",,available,3.7,2.5,0.5 x 0.7 x 0.8 inches,0.40 Pounds,/parts/mopar-fuse-mini~atm10.html
4,ATM15,"FUSE Mini 15 AMP, Light Blue",,"2013-2017, 2001-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,"6101487, 68124784AA, 68110975AA",,available,3.55,2.39,0.4 x 0.8 x 0.9 inches,0.40 Pounds,/parts/mopar-fuse-mini~atm15.html
5,ATM20,"FUSE Mini 20 AMP, Yellow",,"2013-2017, 2001-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,"6101488, 68124785AA",,available,3.7,2.5,0.5 x 0.7 x 0.8 inches,0.40 Pounds,/parts/mopar-fuse-mini~atm20.html
6,4687835,"FUSE Mini 25 Amp, Natural",,2001-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,ATM25,,,available,3.7,2.5,1.0 x 0.7 x 0.4 inches,0.40 Pounds,/parts/mopar-fuse-mini~4687835.html
7,MAX20,"FUSE Maxi 20 AMP, Yellow",,2001-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,68123081AA,,available,7.95,5.42,1.6 x 1.5 x 0.6 inches,0.50 Pounds,/parts/mopar-fuse-maxi~max20.html
8,MAX30,"FUSE Maxi 30 Amp, Green",,2001-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,68124781AA,,available,6.2,4.25,1.7 x 1.5 x 0.6 inches,0.50 Pounds,/parts/mopar-fuse-maxi~max30.html
9,MAX40,"FUSE Maxi 40 AMP, Orange",,2001-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,68123082AA,,available,10.1,6.99,1.7 x 1.4 x 0.6 inches,0.40 Pounds,/parts/mopar-fuse-maxi~max40.html
10,MAX50,"FUSE Maxi 50 AMP, Red",,2001-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,available,9.2,6.35,1.6 x 1.4 x 0.6 inches,0.40 Pounds,/parts/mopar-fuse-maxi~max50.html
